"symbol","logFC","pvalue"
"Mfsd2a",-0.132794344767076,0.991841846653411
"Rph3al",-0.00340940572786863,0.99966072073631
"Steap2",0.129253940249812,0.999575454227958
"Ackr3",-0.150550675511625,0.884046567752046
"Muc1",-0.126723046034483,0.955152471418429
"Il15",-0.402028197003792,0.873819618711538
"Cmpk2",1.57552517826207,0.0254573376148414
"Tbc1d9",-0.342337024492969,0.959175638683149
"Sox4",0.00542157393759202,0.997743417961539
"Drd4",0.220706437530487,0.909231112778313
"Tm7sf2",-0.254310445538902,0.966157147450892
"Tbc1d24",0.469961314402406,0.671723775304627
"Cldn3",-0.196236172083369,0.991140199478082
"Sardh",0.0995334585283851,0.999967531369695
"Stard13",2.62022984405709,0.116851986902486
"Gm2a",-0.0189811405419987,0.989129116826881
"Cel",-0.344495083921672,0.874032934861783
"Muc4",0.428266406111685,0.842606184174908
"Adamts5",-1.57919068015993,1.33603397485996e-06
"Trip6",0.583487776311587,0.485684867725019
"Krt80",-1.32618037719271,0.00355422069705734
"Net1",1.2245230687401,0.262669599218656
"Prdx4",-0.258955115747134,0.982617599663441
"Cav2",2.61243037424166,0.00809832482906833
"Pds5b",-0.120750433726247,0.999862969389403
"Cyb5b",-0.0979312099928027,0.999546130591328
"Smad7",0.935603235782569,0.0647396888333042
"Glycam1",2.79751757146386,2.26013352731698e-05
"Mlec",0.831844708670825,0.180484206079552
"Ly6a",0.351845783896861,0.968489135286075
"Deptor",-0.0067231684791893,0.998677284272
"Ikzf4",-1.40737174923535,0.000133550153000508
"Slco2a1",1.24037736305809,0.134491683109128
"Pycr2",0.728353550287724,0.441310430942749
"Gnmt",-0.245376790803505,0.997684124656339
"Erf",1.41125488239967,0.0506682315330643
"Rassf6",-1.79807692713313,0.0573799300391799
"Nfil3",2.53368568925947,9.17078015563419e-05
"Mocs1",-0.694758288711467,0.516624345456503
"Tspan7",-0.34227209353916,0.968659563323253
"Gpr146",-1.123217167364,0.256283379609676
"Gnb4",0.577222729350226,0.508879321978245
"Fdps",0.632632739279342,0.448788312886175
"Mpv17l",0.470288778230906,0.654763606633047
"Tmem110",-0.270846891066105,0.781327242616808
"Fads1",-0.192914232095988,0.983971402531073
"Derl3",0.795452572132889,0.0329516131177117
"Ccdc74a",0.48890553317096,0.763645028551056
"Dtx4",-0.520541136277043,0.61405253148989
"Aldh1l1",-1.23411548577901,0.196359786855404
"Crip2",0.00122886924991672,0.99999697508788
"Fasn",-1.74534699152452,0.0890479534834869
"Sapcd2",-0.360882171351954,0.710514100454678
"Slc9a2",0.213546569441213,0.999729422384144
"Acot2",-1.06877319839985,0.343034135224341
"Isg20",0.623760793392604,0.330100654769669
"Tgfb2",-0.414652791683559,0.815476039240348
"Gm3500",0.0979322001071368,0.99664689052724
"Slc50a1",0.513426512549214,0.572835377835642
"Tmem165",-0.477557982933926,0.749340616321715
"Lss",-0.242328765931467,0.990821207650671
"Slc7a2",0.155662448927518,0.999793389428048
"Bcl2l1",0.736689864631193,0.0974363490538134
"Rasgrp1",-0.038585002828607,0.996920058177142
"Me1",-0.569296270554577,0.570883636394336
"Car5b",0.800934668647232,0.44787513758968
"Echdc1",2.45896297384487,2.52250073431252e-06
"Aacs",-0.317419764973002,0.982570858663942
"Klf10",-0.351999256287812,0.793961454687231
"Myrf",0.446014405865815,0.930779622857137
"Stim2",-0.74824154933477,0.178036206551937
"Phf19",0.287844374160761,0.991904569799897
"Gm16440",-0.508684913994376,0.64237926437132
"Mavs",0.24322454936049,0.98881508482969
"Sqle",0.442624053746513,0.851131856125929
"Scd2",-1.51528599560297,0.208491581534761
"Met",0.491112430604791,0.604058342097849
"Dusp6",-0.142602558704344,0.980795474097282
"Dlat",-1.68331259668869,1.39567177461616e-06
"Timm8b",-0.184356371228018,0.906820990501985
"Klf15",-1.42233208927746,0.0296589018192343
"Rab18",-0.828445522204301,0.371286131725945
"Ptprg",-0.0501713015571554,0.998394648271099
"C1qtnf1",-0.100986536827862,0.995432532254723
"Man2a2",0.0841825799019977,0.948033321551299
"Ccdc120",-0.69049763581454,0.459381100454186
"Cdh1",-0.0749993139213605,0.97675411685746
"Cmtm6",1.13551729327183,0.129240059554015
"Gm5424",0.432499124921319,0.902214622350711
"Nid2",-1.15051813059791,0.00341415369136263
"Cst3",-1.02194899755045,0.00230589069413435
"Mpc1-ps",-0.980502996091478,0.0243570153922361
"Car4",-0.729023257138466,0.0615039758072768
"Cttnbp2nl",-1.77677819977296,0.000128618629023063
"Scd3",-1.16147139706861,0.0133682452442517
"Mdh1",-1.42275358472341,5.91703262493281e-06
"Gstm7",-0.428143297589529,0.661641987300083
"Cdr2l",1.42334482601867,0.000755152877151063
"Gm12863",1.25913839497014,0.0946779887514563
"Nedd9",-0.32353859049725,0.891641790632057
"Pank3",-2.31646656444316,0.00282361133508023
"Sertad4",-0.521220829671537,0.627867631915179
"Dhcr24",0.300490674442391,0.973708591416102
"Gldc",0.542312986989858,0.57389433922717
"Pawr",0.192913569314634,0.951925536737055
"Ptges3l",0.38721863281675,0.911850989431124
"Lao1",0.217407866504527,0.825683671285028
"Noxo1",-0.555368477261485,0.542476591113441
"Qsox1",0.622447138976353,0.445024093295561
"Fads2",2.37889449902653,5.07267953652127e-05
"Clspn",-1.92494362346402,0.000282052874857328
"Irx5",-2.20096884038701,0.00183068111216163
"Gna15",0.0728046593459171,0.999806044887867
"Orm2",0.82110677458701,0.0115846748320694
"Lpar6",-0.373114621657064,0.74863644845621
"Tacc1",0.631021015740512,0.429500432271096
"Ctgf",-0.0893837682972052,0.978798247149429
"Sun2",-4.11476158466565,4.0100027045772e-06
"Rapgef5",0.24028031176479,0.996804812898934
"F2rl1",0.134774384556005,0.99769801103805
"Sec11c",-0.157165532745078,0.873773474739827
"Lrfn4",0.983959335685928,0.00458176506956052
"Tph1",-0.159192735365363,0.875526737112641
"Gm13889",2.4176121854546,0.022543480267678
"Apol7a",-1.74880716211948,0.00455805804430687
"Tnfrsf12a",0.617560457799637,0.395499385911926
"Folr1",-0.596809639138086,0.459550148578521
"Homer2",-0.276544304033711,0.831721559586033
"Gm11127",1.08457551852218,0.00129364000661887
"Mpc1",-1.30840252750923,0.00420533772497099
"Map4k4",-0.525629471793277,0.63610777101517
"Phlda1",-0.643583764943895,0.474023856364302
"Stard4",-2.38072441575686,3.61542031758827e-07
"Clcc1",-0.335901811780129,0.965078400675703
"Rin2",1.13348109161714,0.000524193130177946
"Cmtm8",-0.295113351212811,0.981205905978082
"Cyb5a",-0.297889388562814,0.861261067890081
"Pygl",1.1935450590796,0.00148365137072426
"Fah",0.685720383552823,0.313492757336083
"Nsdhl",0.195870993276648,0.879891034814468
"Kctd11",-0.494545720799674,0.655692220702154
"Spp1",1.82849407410734,0.0224548905866969
"Cdc42ep1",0.144079267747077,0.999671499449429
"Thbs1",0.343722082072562,0.992287281962873
"Nsmce1",1.77406161814858,0.0981654880138858
"Fam13b",-0.220233651879595,0.995180382291192
"Pcx",0.389914459876537,0.682874149491332
"G6pdx",0.526931693126703,0.628278701106011
"Pkp3",0.0841825799019986,0.941332596731458
"Csf1",-0.987713828862659,0.0319548240285336
"Prss35",1.49683836519137,2.91073748630533e-06
"BC003331",1.83251837268517,0.0989611175610097
"Wfdc17",0.47324701775895,0.684405770815739
"Kdm5b",-0.371803017318597,0.705532103348057
"Itsn1",0.497529260185462,0.793656838494505
"Hid1",-0.876069880189992,0.0156749837767631
"Gcat",-0.144238429363463,0.999717179412424
"Plpp4",0.0723871198295623,0.999591362358537
"Ccl28",3.38455305318046,3.37488556705669e-05
"Msmo1",-2.34234452418302,0.000773693205998524
"Sema7a",-0.258124654789174,0.994853893675732
"Adgrf1",-0.726138039350622,0.600038163531557
"Plpp2",-0.445606464288488,0.658955348679325
"Sstr4",0.469961314402406,0.707267434818726
"Vcl",0.138652457844597,0.889224591601647
"1700001O22Rik",2.04734330907841,0.00112015080314688
"Traf1",0.280841091364181,0.969475000302161
"Lpl",0.644921522480542,0.388774919068987
"Ttyh3",-0.602409942155689,0.448113736125732
"Ctsz",0.740318816716276,0.204839064110817
"Atp6v1c2",-0.439904141358109,0.87020744239707
"Fnbp1l",-0.327486647761084,0.923455060781564
"Rtn4",0.406114335370768,0.955069713652774
"Ttc9",-0.47678857770292,0.699981274767416
"Asxl1",0.21214855322214,0.990722424748328
"N4bp3",-0.604409073141038,0.506266567966824
"Ssr4",-0.947486068458969,0.0113038191737399
"Reep6",0.629271769585195,0.317909675238506
"Gne",0.445069929322274,0.91935241282481
"Gale",0.300433243623776,0.934826052112758
"Abr",0.0809608345432231,0.995433099783229
"Mmp25",0.744608746995115,0.392543253831141
"Cbr2",2.32240566911166,7.28829204847793e-06
"D730002M21Rik",-0.562574331498636,0.523507604732355
"Cldn4",0.157363293532209,0.87357950897294
"Slc16a9",-1.21219243798964,0.0219814801240375
"Cxadr",0.690104994300229,0.157222104156695
"Lipg",4.41961788183528,0.000296817070872033
"Gm15441",0.794313592311003,0.0348020434342643
"Mex3a",3.86044531487998,0.00135259845702962
"Ormdl3",-1.48864155895466,0.193564856430922
"Tspan1",-0.495667837075657,0.706400922528415
"Trip10",-0.847903617941084,0.120421952305558
"Carmil1",-0.0724622407933293,0.957882700401992
"Wipf1",-0.487058788096888,0.627439079713435
"Rrad",-0.0222986491537669,0.997711768962621
"Rtkn",0.510128891678004,0.675118553174005
"AI837181",-1.19040088931776,0.326124295640782
"Skint2",-1.30652157443178,0.0233424270634482
"Tspan12",1.79005462574889,0.00576024422972299
"Galnt12",-0.996263035400716,0.494434007762838
"Plb1",-2.10321331142739,0.340067510051158
"Retreg1",0.026593891801765,0.99941519569479
"Mki67",-0.0309995298585193,0.999974087841478
"Tnr",0.112457251179053,0.997471986655231
"Clca2",-0.986272737189693,0.113477610434962
"Mad2l1bp",0.948561565782975,0.0166551242470126
"Als2cl",1.61455395472543,0.0105052941238635
"Cxcl3",0.519477399795686,0.686585013747234
"Nov",0.773061045215793,0.221767285998833
"Cstb",0.34082337641913,0.963856158032711
"Rhbdf1",0.806780926553411,0.37968976360804
"Pex26",0.466669465222136,0.644575218510312
"Lpar1",-1.65604875072237,6.01482641837137e-07
"Ubald1",0.469961314402406,0.658804913097037
"Etv5",-0.901916059821254,0.275416606964393
"Baiap2l1",-0.00503565646309623,0.998248362752864
"Mmp28",0.762029264410685,0.383307389419505
"Agpat1",-3.18153639456605,4.03506358495147e-11
"Zfp9",0.862858383544378,0.0561517396775406
"Wls",-0.238753734709737,0.98900753547734
"Wap",-0.295114024402054,0.762587682160747
"Frmd6",-0.474858448654865,0.613127232624158
"Plscr2",-0.376459657618496,0.970101870528633
"Phactr1",0.63999865351984,0.326906396877592
"Ret",-1.48250912326835,2.18075903619992e-07
"Fosl1",-0.0685883268309002,0.999887856362807
"Crispld2",-2.71659591419045,0.0138418250089934
"Spry2",1.7868123303091,9.71894822699821e-07
"Tbc1d13",0.607012162982827,0.451469588672636
"Ikzf2",0.327531907329068,0.958303633043997
"Btn1a1",-0.606656194882083,0.444375899521234
"Naaa",2.28972607733558,1.83341989782928e-06
"2900026A02Rik",-1.30164158040223,0.000721174007171779
"Snap29",-1.6315617325789,0.0211983305848821
"Ptpn23",-0.916612543809281,0.015490013222272
"Nucb2",-0.118882349963955,0.99339573937365
"Fam83a",-0.747164961474569,0.30162741777653
"Lrrfip1",1.34702038561287,0.177025716609532
"Phldb1",-0.00924590270828407,0.999668108831318
"Pxn",-0.414182032955692,0.825895110519059
"Wdr86",1.36722639403995,1.68367674357013e-06
"Trib2",0.700408352209459,0.0959399338354302
"Stc2",-0.137705986149339,0.998704073724419
"Ppp1r13l",-0.578248604937891,0.507809500323381
"Cenpu",1.13765172313899,0.347005235449996
"Elf1",1.07175899613195,0.00865136638679782
"Otud5",-0.69648258300092,0.574593661201139
"Gm11735",0.988884670250244,0.0089281967772915
"Fam167b",0.949022240717341,0.00387238428547681
"Rora",0.0795733489818273,0.98618813016804
"Ggcx",2.37663384172001,0.043060348592965
"Gmppb",0.480533565175048,0.752924658979482
"Cutal",0.511038532790707,0.72103844189952
"Rab11fip1",0.158816961885646,0.999041177964916
"Rgs8",1.85801753184281,0.0279186210639071
"Myh9",0.642458199577194,0.405457404278627
"Lif",-0.0964081367150467,0.999845760299218
"Cyp1b1",-0.342975324458876,0.93223739136068
"Pdlim7",0.619170090489332,0.405206835739459
"Serpinh1",0.352632786621285,0.94987355145729
"Pdk4",0.689171607516491,0.25912331384723
"Tbc1d8",-0.110175390016296,0.998326603820417
"Rspo1",1.07455877310946,0.193830757004294
"Elovl1",-0.894538519439147,0.0163763047286159
"Irs1",-0.688194550344532,0.561821373767536
"Dhcr7",-1.09454447529558,0.000222573760449612
"Snn",-0.381346070957125,0.963881392122502
"Gcdh",1.14918028423314,0.0225668077539462
"Dolk",2.16635868867024,1.6600753319562e-06
"Csn3",0.519133225013891,0.629367448074167
"Irf2bpl",1.08017595529115,0.000427715116619929
"Zc3h12c",0.798451105189683,0.13130918584019
"Tmem132a",-0.594497959483888,0.477639928093942
"Bcl2l2",-0.186668381641557,0.986476905302441
"Angpt1",-1.81705388973375,9.50844946364452e-09
"Orai1",0.571274252118858,0.528717443284218
"Ldlr",0.856188554157458,0.0846083220116441
"Lalba",0.265582191801057,0.971993531474614
"Atp6v0a1",-1.46524842698403,0.00125699451842237
"Saa2",1.0598292681252,0.22354054465558
"Slc39a6",-1.47050439911692,0.0731427719207849
"Plpp1",-1.3791025967435,0.023377745717595
"Barx2",2.01798263149103,0.121857480877193
"Ecscr",-1.23224734782407,0.0700904382880899
"Grpel2",1.11442040634477,0.00190534407903102
"Rybp",0.415932878307921,0.860872763736153
"Lrrc75b",0.425390425172523,0.67178435882236
"Large2",0.315414488987671,0.991727008743577
"Otop1",-0.443514801256191,0.676989665412996
"Cnksr1",0.705658473395578,0.143968252554085
"Axin1",-0.242000961476639,0.994736076545611
"Rnf121",0.489068135213531,0.670409921659459
"Tkt",0.484405809469621,0.60667367055538
"Igfbp7",1.83409677009598,1.54455295597868e-06
"Tirap",0.95865119119669,0.324663437974523
"Pvr",-2.94063522656456,0.000497475689280175
"B4galnt1",-0.96650056685356,0.0139524108247999
"Slc9a4",0.474221298306325,0.81878697243338
"Vasp",-0.759256806652012,0.173674150873671
"H2-Q1",-0.659123546944514,0.251665773756213
"Irf1",1.30354140757027,7.9566301589031e-05
"Fchsd2",1.43022743683527,1.37486584679548e-05
"Mtfp1",-1.33181296661465,0.242102357272574
"Spag5",-0.208343371391882,0.986788891624745
"Krt18",-0.9500363730899,0.0365041878477432
"2310007B03Rik",-0.805084013240284,0.133731940710708
"Tpcn2",0.103100199213479,0.967692994384964
"Krt14",0.109857856157012,0.974494603958059
"Gm7694",1.35518392985231,0.0101306980297605
"Ttc25",-0.326893431781424,0.990714678333944
"Bdh1",-0.459335172224734,0.868522457227568
"Mindy2",1.225359600038,0.000129971769760158
"Slc1a1",0.169480025031071,0.92797640896347
"Tollip",0.725811954772144,0.280017475466412
"St6galnac3",-0.337694926452998,0.787799245582594
"Dock9",-0.0712253538152676,0.943575511912327
"Gm3373",0.0637047808689277,0.959656466438936
"2310057J18Rik",-0.876103247100493,0.239370928455628
"Cdhr1",-1.05751827797864,0.52670120179105
"Agpat4",-2.53908477473859,2.07248855765753e-06
"Ggt5",2.16396215119057,0.0117761637226647
"Fxyd2",1.29236751550569,0.0343829463568523
"Gm19639",2.22014675415766,0.00422651923670086
"Baz1a",-0.662068247987629,0.332639522653546
"Cnn3",-1.0158884114055,0.122094220411544
"Nab2",-1.4602484052637,0.339641819446839
"Apod",-0.645817625964294,0.269249165655731
"Fam107b",-0.380593360102128,0.697608365548599
"Tacc2",0.480951054527939,0.716226088377654
"Pls3",0.726744818149593,0.0605119292117516
"Umodl1",0.786811801383307,0.529648101443359
"Fabp5",-1.48730708296407,0.252794144217057
"Prss23",-1.01723586176069,0.0539364543802766
"Pcolce",0.267920321716791,0.95862809101839
"Lactb2",-0.0741559795891868,0.991686279915726
"Syt7",-0.558401469200529,0.539624649276112
"Cachd1",-0.0324770735890851,0.987117431188518
"Pard3b",-0.124630079126644,0.899898526667672
"Tmem135",0.173689866806974,0.896518331315863
"Spc25",-3.07201376887567,0.0102407485512526
"Car8",-0.0483708731163155,0.99980816045649
"Tuft1",-3.07972397011726,6.24972672349806e-09
"D830030K20Rik",4.23881080788237,0.000815252346310546
"Fcna",1.1854487747858,0.180693102336463
"Prkab2",-1.1319334740884,7.3485320926042e-05
"Serp1",1.02375519778049,0.0977430135098624
"Fam114a1",-0.475698560875036,0.714260500152461
"F5",-0.757411505519326,0.384307234607505
"Gsdmc3",-0.00463090071763356,0.996489061489783
"Pip",-0.718437489661258,0.313213696973946
"Slc1a4",0.313498789341952,0.869558856578284
"Hephl1",1.40604027855191,0.000195246938293064
"Usp38",0.180309364297674,0.925988396981227
"Atg9b",-0.571498492465432,0.525359451264819
"Hmgcr",-1.86171978278621,0.00706766514528456
"Hlf",0.523787173449328,0.677212981324968
"Tbcc",-0.227841787094913,0.998305978876424
"Flna",0.848497505733148,0.0152616060609296
"Zfp703",-0.598156374518319,0.477642184950918
"Hnmt",0.368959437566743,0.866198208496415
"Apof",0.0237319076565452,0.999556643406369
"Ttc39a",1.51284448039066,0.225424636301029
"Epha8",0.855286815401874,0.156528916141467
"Mpi",1.14750128125248,0.00584155784691555
"Duox1",-0.198273611190641,0.998305982528164
"Kit",-0.803400454891656,0.0136329468561779
"Creb5",0.984547297808452,0.019026969750588
"Cnksr3",0.346413594708922,0.933500206319706
"Lmna",-0.539170422692091,0.573101842481201
"Odc1",-1.9328568161819,0.0905631269608302
"Kdm1a",0.40928969201266,0.876616377731198
"Ippk",0.236173474695417,0.967180209400861
"Wfs1",1.01831286765022,0.297426077423269
"Cyba",0.279182319904754,0.992068738014334
"Macc1",1.4309014453879,0.069567723795438
"St5",0.766459429477746,0.243457663060803
"Ttc28",-0.69648258300092,0.814626081909938
"Mertk",0.194304254853728,0.959832508114064
"Gm10280",0.779961530883578,0.402878225020328
"Adss",0.379254913299872,0.948690832747539
"Golm1",0.60641850964269,0.432525257940421
"Rnf145",1.03911400310424,0.161495976691439
"Tpm4",-0.0567775885793713,0.963443534157988
"Kif20b",1.50097670414141,0.212399979011364
"Pikfyve",-0.486844792694081,0.739961373694002
"Mpg",-0.302218045384694,0.809315747247332
"Klf16",-0.06587481599971,0.947118919514276
"Bicdl2",-0.128529483842806,0.998389006820605
"Noct",-0.176564917551518,0.883261792369592
"Nhsl1",0.906637543273748,0.0525023938109714
"Pdp1",-1.85494805443353,0.16828394628065
"Chrdl2",1.98343812386274,0.0152356865355852
"Paqr4",-0.103243835196755,0.997907506996358
"Tvp23b",0.0254490936006739,0.998236967708581
"Pla2g15",-0.109631107154286,0.999253352227947
"Chrnb1",-0.495691607648451,0.765035804019741
"Npm1",0.830657586678182,0.0284778219428377
"Syk",2.09042044585966,0.00258254772062347
"Golph3l",-0.689338791429041,0.270997629280728
"Plxnb1",2.6727354139527,0.0120236889247408
"Pak1",1.99002455921764,0.00593673862698431
"Rabgap1l",-1.79202588679599,0.0166199446167637
"Inpp5b",0.119860422023034,0.999281384284162
"Adgrg6",-0.598122948580326,0.450041567413455
"Ctnna1",-0.233654939736128,0.876904202858178
"Tns1",-0.0709490480065522,0.999416242876913
"Vamp4",0.27817148491762,0.985188143652769
"Cck",-1.25802776485675,0.042469818090853
"Arhgef28",-0.157593581764645,0.980193755826168
"Saa1",-1.85047668646431,0.0162205927910297
"Thrsp",-0.40789277913158,0.702197955904791
"Rasa2",0.415863122839139,0.810570633005784
"Aldh18a1",0.645025122824403,0.336528712141283
"Olah",0.345487436768755,0.888769036400782
"Gzf1",1.8859077702687,0.0134759939925074
"Slc35a2",-0.141176716091113,0.921193373684766
"Atp2c2",-0.0536347063704769,0.957589808143868
"Galns",-0.0189961626843447,0.999137714315641
"Tmem64",0.131927781865286,0.997930750979413
"Coq9",1.33521176124933,5.9721874928434e-05
"LOC100036572",0.477901976452421,0.7713656568493
"Acadl",2.25650157447623,1.1532058397309e-08
"Tead4",0.902132030341449,0.0290503983608575
"Fabp3",-0.414918860872177,0.700556347275238
"Gpd1",-0.836661038885835,0.307076715338678
"Rai2",0.865554445307838,0.509144908950766
"Ppm1j",1.97031395878679,5.7564036955705e-05
"Znrf1",1.30506730933203,0.40872627289617
"Dkkl1",0.97311328702211,0.106323241790462
"Tubb2a-ps2",-0.0480876249437108,0.999794257930614
"Pdhx",-0.819851896149846,0.0229837023976495
"AU018091",-0.054668951027514,0.999982250480615
"Pdp2",0.430536810880363,0.920813971114433
"Pdlim3",0.372374345240382,0.718226673523409
"Prodh",-1.13243471241889,0.321553259221113
"Rap2b",0.692317998930807,0.550213862461118
"H2-K2",0.0293091429861572,0.990354250590393
NA,-0.421025377325134,0.720786556902518
"Gm4951",-3.87819391939746,3.25445270175258e-06
"Prlr",0.689080400549702,0.186770658288241
"Fyb",1.31313596872362,0.211733959039862
"Gjb6",0.870071158168298,0.0273791102438538
"Gatm",-0.0143608264115169,0.999839701821193
"Tmem97",0.678522707654027,0.139794913422739
"Irgm2",1.14502741375596,0.00634471676857089
"Plekhs1",-0.39307324378566,0.907643519481661
"Dagla",1.29907168150028,7.78914389781558e-05
"Tubb2a",0.535953985581524,0.667684682996665
"Chmp2b",-0.771439731658509,0.39555003241787
"Btbd11",-1.57139130630981,0.142743729924021
"Hmmr",1.71654122388072,4.03018164256125e-05
NA,-0.632658708064453,0.374548883146064
"Lmbr1l",1.44814487979919,0.0885093828119038
"Pthlh",0.884313126965577,0.105503247186947
"Icam1",-0.527204411164936,0.587320642126956
"Epb41l4a",0.0330380668893353,0.997837175636179
"Marveld2",-1.09410339173327,0.17322227286047
"Hecw2",0.579282023778739,0.501492821036819
"Slc38a10",0.572047467240598,0.511741292741222
"Nme4",0.0907839532952224,0.992501639927198
"Kl",-0.982185680714964,0.0302748989764379
"Fcamr",-0.0798734284073799,0.998168717877168
"Gm3667",0.475003574438313,0.699217348987602
"4930523C07Rik",-1.5672256344892,0.0703667643317235
"Sectm1b",-0.237884178061236,0.987089749136683
"Mpzl2",-0.101605470721287,0.982344284976342
"Efnb1",-1.49059278632061,0.29060631717223
"Cgnl1",0.0242127876154421,0.999070053468029
"Panct2",-1.28508073070674,0.200424354427932
"Ppm1k",-0.829582646254104,0.010451106353272
"Pdhb",0.0980979165619775,0.986221993279147
"Epha2",1.02095990140638,0.0300572313658868
"Plcxd2",-2.37312165658774,0.000120098653901192
"Hmgcs1",-0.0508773098027806,0.999942748363083
"Pacs1",-0.551391101627222,0.535515554442085
"Fam110c",-1.05751827797864,0.469610456547814
"Tmcc3",-0.0923775866410361,0.999394544444422
"Ahr",0.853552221489385,0.344819605681285
"Cela2a",-0.469082463672811,0.723088886405749
NA,-0.821383203700106,0.0466330758525397
"Irx3",2.06126904846842,0.0039126166559115
"Ap4b1",-0.759039078659241,0.135603390426946
"Actn1",-0.635839683063293,0.323747300488033
"Lgr6",-1.84671338282083,1.848098882049e-05
"Cdhr4",0.341172782690404,0.723313205462219
"Hmgb3",0.856888766525808,0.603790374518912
"Fbxo11",0.190976733330441,0.994730399843917
"Tnfrsf11a",-1.32118066634784,0.0153121910639192
"Tubb2b",-0.623812818147487,0.428421481532804
"Ivd",-0.177850861881273,0.864416777231033
"Ccdc69",-0.156715301426434,0.996361125816597
"Specc1",-0.258098142466342,0.982053862949307
"Steap4",0.0472141251296803,0.969088180278736
"Prss22",-0.385295967016973,0.829738479983508
"Clec2d",0.886653855164368,0.364282338490865
"Gata2",0.706284839090782,0.188029065762304
"Fam8a1",-0.159723975884023,0.979378479447953
"P2ry2",-0.156227614300429,0.989869366055812
"Rnase10",0.0300071443082546,0.999964307908727
"Gm2897",-1.02394331833641,0.00374981541126508
"Rrm2",-3.36561693308633,3.41094413479621e-07
"Tnks1bp1",0.370829268858265,0.754320512004011
"Tmem189",-0.236119748151875,0.955596032236025
"Prl6a1",0.62191935838506,0.355986915573336
"Adamtsl5",-0.625559296650146,0.402188307989247
"Spcs3",0.548844017153333,0.628213831762458
"Slc46a3",0.312810684280885,0.987473859567293
"Wdr62",-0.468531721690467,0.683371474791077
"Tecpr1",0.841748584421656,0.136821149873723
"Xrcc2",0.149425888809672,0.999124768488818
"Gab1",0.365548959218607,0.947844060238116
"Padi2",0.52402531511268,0.777529578790277
"Pdgfb",-0.359364566509346,0.723354129191754
"Dnm1",0.266041170418617,0.964228386280926
"Gm12538",-0.306181120657246,0.938316796257896
"Ticrr",0.984057007857463,0.0131979877877676
"Chst1",0.736572308636059,0.0931627609173174
"Mpc2",-0.0723061021088354,0.994697007083818
"Tbc1d14",-0.206391754375583,0.975946774875722
"Sigmar1",-0.769550309368628,0.112568525689781
"Tcf19",-2.01313918859445,0.0424510529848876
"Adcy1",0.759358088681521,0.183253787058233
"Cxcl1",-0.684003405093077,0.332363019180831
"Foxred2",3.0439562630996,0.0042752541814782
