"symbol","logFC","pvalue"
"Traf1",0.437176940880704,0.872269134472255
"Lpl",1.95969809693505,0.0320768105899502
"Ttyh3",-0.257744546357613,0.995108999354047
"Ctsz",0.696403394711919,0.207433335648034
"Atp6v1c2",-0.502797931819446,0.739816323057174
"Fnbp1l",0.803101683746934,0.334985072758524
"Rtn4",-0.389345216421725,0.937897061700665
"Ttc9",1.50400285770884,0.1947512933297
"Asxl1",1.26056843907545,0.384142750521739
"N4bp3",-0.317516537277842,0.946776043029891
"Ssr4",0.0422779319836772,0.999992411244834
"Reep6",0.42974849434817,0.928532463039396
"Gne",1.78725579469344,0.000228008739819456
"Gale",1.69746770123253,0.0270471694232764
"Abr",-0.870434690292601,0.0288559532804894
"Mmp25",0.594215397035584,0.440174270832279
"Cbr2",-0.230547998423882,0.97884735561058
"D730002M21Rik",0.3674228235703,0.70168699585991
"Cldn4",-0.0375688746106402,0.994641953222439
"Slc16a9",0.0841825799019986,0.944466076107257
"Cxadr",0.180281796984627,0.996825032471227
"Lipg",-0.800988989044566,0.228175060429626
"Gm15441",0.125655578466241,0.96252298197902
"Mex3a",-0.711133856027689,0.0981433382584511
"Ormdl3",1.5601412098956,0.0106379054557802
"Tspan1",0.889274070858108,0.0931921940946829
"Trip10",0.868840148664383,0.506626332253226
"Carmil1",0.557142770139619,0.601727056179707
"Wipf1",0.331280359788006,0.77681197195809
"Rrad",0.24577488559181,0.998934353800907
"Rtkn",1.86031358196528,0.112419365759369
"AI837181",-0.684908846987988,0.644462575513048
"Skint2",-0.696482583000921,0.535871343022247
"Tspan12",-1.73510323104936,0.0665655571928531
"Galnt12",0.320982719653772,0.89398860991452
"Plb1",0.641358293699844,0.449716124927501
"Retreg1",-0.503203653687012,0.802858930118071
"Mki67",-0.12054214049469,0.990490738291395
"Tnr",0.244602498498889,0.997745512447172
"Clca2",-0.156109061113986,0.99948360370773
"Mad2l1bp",-1.35585623089202,0.309405290703086
"Als2cl",0.701008468795534,0.138243348307023
"Cxcl3",-1.15934496712202,0.179979308998475
"Nov",0.316769240446148,0.973141053570662
"Cstb",2.34353952248794,0.0375163200611887
"Rhbdf1",-0.86515361982061,0.212592098341111
"Pex26",1.51740662615666,0.000227508189567918
"Lpar1",0.967304707166899,0.204434840588428
"Ubald1",-0.747517629148654,0.491437005949247
"Etv5",-0.968833798987532,0.33185928555301
"Baiap2l1",-1.54616493655766,0.0950925924739371
"Mmp28",-0.00657948411284348,0.994737733120885
"Agpat1",-0.775697099630128,0.0767358660269127
"Zfp9",-0.407021183338304,0.794102302395545
"Wls",0.631838204873615,0.290254852429571
"Wap",-0.474858448654865,0.608358187631029
"Frmd6",0.543735389883702,0.665142207845146
"Plscr2",-0.218719597861294,0.996689591185498
"Phactr1",0.569957626731262,0.518658426104472
"Ret",-2.6811242800639,0.0074843141143598
"Fosl1",0.131977696074735,0.999466801610884
"Crispld2",0.493828855106239,0.613948808592744
"Spry2",2.34995873438773,0.034679015424748
"Tbc1d13",-0.358973067400463,0.977380685083086
"Ikzf2",1.62916720131401,0.0826804694284046
"Btn1a1",1.36603006869916,3.12634392903207e-05
"Naaa",-2.48886536833598,0.0081957376734603
"2900026A02Rik",0.471926368404995,0.684428948652376
"Snap29",-0.471979829526788,0.785011198401802
"Ptpn23",1.33615670766426,0.0909778946782956
"Nucb2",-0.570601360824581,0.513532234987936
"Fam83a",0.387794564664165,0.913308045214268
"Lrrfip1",-1.82506008092219,5.4150130110167e-09
"Phldb1",0.417221544506059,0.79336736653406
"Pxn",0.615483009054917,0.454221405300881
"Wdr86",0.650779857938889,0.370771507912629
"Trib2",0.0806525304993828,0.994887148544658
"Stc2",-0.738425426231679,0.45686953791337
"Ppp1r13l",0.551252908492208,0.568244589223628
"Cenpu",-0.302923625038667,0.798364962517218
"Elf1",0.177640370339094,0.957812633268469
"Otud5",-0.474651271134322,0.705690321809273
"Gm11735",0.395391737008997,0.692038331046207
"Fam167b",-0.0517640369809325,0.997853762543721
"Rora",0.589193094657348,0.466125874189998
"Ggcx",-0.55247613527925,0.548852708762226
"Gmppb",-0.665002123333675,0.340128995505996
"Cutal",0.633187153872304,0.405699874748562
"Rab11fip1",-0.910509869450801,0.363342444161782
"Rgs8",-0.133724119836841,0.961133761905423
"Myh9",-0.254513600509092,0.886090551481959
"Lif",1.17258506425411,0.365611544229628
"Cyp1b1",0.124545097490138,0.989232454749975
"Pdlim7",-2.57757383184212,0.00443663603216614
"Serpinh1",-0.529168916472798,0.635699957233106
"Pdk4",-1.83357766045359,0.00150394058637106
"Tbc1d8",-0.0433576408846914,0.99990387307095
"Rspo1",-2.65076043362303,0.0311587430619115
"Elovl1",0.133849637544682,0.999353396482452
"Irs1",-1.24524637975665,0.121180482727581
"Dhcr7",-0.873799574289615,0.0904677925061833
"Snn",0.746186635450121,0.115516990456607
"Gcdh",-0.697130186227357,0.249580756323305
"Dolk",0.0841782479329535,0.932635719005285
"Csn3",-0.577926693886238,0.506025956804431
"Irf2bpl",2.62928031176391,0.0342497815625467
"Zc3h12c",0.0580276681643478,0.953673479008986
"Tmem132a",-0.113624385414974,0.992952320958529
"Bcl2l2",0.387502945295732,0.920297971654144
"Angpt1",-0.110611440934989,0.99988433841676
"Orai1",0.90498575723996,0.0919532971101523
"Ldlr",-0.173821422482934,0.9300305716762
"Lalba",-0.582817976915359,0.491909306962654
"Atp6v0a1",0.0841825799019995,0.944162428416151
"Saa2",0.224667872147747,0.995574278451379
"Slc39a6",0.737332614740321,0.580784565947808
"Plpp1",1.21928028835329,0.171370632612676
"Barx2",0.00653374985120347,0.996905857918952
"Ecscr",2.21559284120355,0.00043832786612879
"Grpel2",0.565668406358632,0.527168784557207
"Rybp",-0.489901655814842,0.594693795137909
"Lrrc75b",-6.0044435982195,5.01685634954204e-10
"Large2",-0.967685592221066,0.082294598459012
"Otop1",0.63841991660968,0.266683261581869
"Cnksr1",-0.154176006216407,0.981195500651567
"Axin1",0.290004262383252,0.945741226620871
"Rnf121",0.361265492564579,0.90378939133207
"Tkt",-0.845298878957121,0.0966231733034878
"Igfbp7",1.5563398938869,2.29821882058281e-05
"Tirap",0.572789681990487,0.518387017023471
"Pvr",-0.184356371228018,0.906820990501113
"B4galnt1",1.14738334982327,0.000892023426317348
"Slc9a4",-1.60258153248394,0.0362007843386141
"Vasp",0.329558489235845,0.962280535063507
"H2-Q1",-1.74534699152452,0.26310775465727
"Irf1",0.524854363504403,0.629584226899169
"Fchsd2",-1.48293768259169,3.68900111537863e-05
"Mtfp1",1.54963826302829,0.00198821981325472
"Spag5",-0.125967847788224,0.99810721485872
"Krt18",-0.470069695391012,0.626020500162616
"2310007B03Rik",-0.250524874831041,0.870610181463396
"Tpcn2",-0.721333565196838,0.433093163009772
"Krt14",-0.858017197698376,0.0690397535878197
"Gm7694",0.0694309051182995,0.986640160752018
"Ttc25",-0.080417569970773,0.941950550445915
"Bdh1",-0.348022359328823,0.939766787429022
"Mindy2",2.61594575865731,0.00168652039922655
"Slc1a1",-0.944844056365809,0.00541759037510158
"Tollip",0.411405090923164,0.928005257996751
"St6galnac3",0.0352690858842712,0.976805159793955
"Dock9",-1.26498651927985,0.0743165771991555
"Gm3373",2.75275169605663,0.034571607309392
"2310057J18Rik",0.426437427055872,0.913918575310959
"Cdhr1",0.473247017758949,0.697575174641543
"Agpat4",-2.24123106636842,0.000737766732216263
"Ggt5",-0.320426242158403,0.854653333808811
"Fxyd2",-2.50047566577067,0.0227348724725341
"Gm19639",0.852734425060974,0.372093958773266
"Baz1a",-0.817534756308308,0.469463104124172
"Cnn3",-6.03580586558125,8.02368025531366e-05
"Nab2",-0.266439775229007,0.823869387749376
"Apod",-0.0104608854952053,0.999811615272662
"Fam107b",-0.46726720207401,0.616897084271976
"Tacc2",1.49468037740017,0.0645992074580947
"Pls3",0.00452360848176525,0.999994691176816
"Umodl1",-0.756166715626764,0.12072285588045
"Fabp5",-0.551544409177007,0.537137499897778
"Prss23",-1.26803513938684,0.0034508977233611
"Pcolce",-0.279299092950978,0.776238112499095
"Lactb2",-0.696482583000921,0.541487069923281
"Syt7",-0.104672476045112,0.941753273025319
"Cachd1",-1.55383134638692,4.65458686952983e-05
"Pard3b",1.03834358893549,0.292990219396551
"Tmem135",-1.34977717919611,0.028392551890348
"Spc25",0.529156439833852,0.606537901229958
"Car8",-0.327486647761084,0.923455060781057
"Tuft1",0.364467315804873,0.909100216756327
"D830030K20Rik",1.1138906686459,0.000200536813233562
"Fcna",-0.0353087475387763,0.978685196184014
"Prkab2",0.576578945021125,0.506603638675
"Serp1",0.634615489135158,0.320718595081085
"Fam114a1",0.513083642795071,0.751713439528285
"F5",1.47444799133552,0.000381280096078032
"Gsdmc3",0.801491161753064,0.214273457550595
"Pip",-2.51209845443734,0.0625782619798596
"Slc1a4",0.24115827750214,0.997632004829888
"Hephl1",1.64155013337825,0.0220590634992429
"Usp38",-0.356078276956672,0.913730767921489
"Atg9b",1.51284448039066,0.172553589291178
"Hmgcr",-3.07677436027339,2.01358981739024e-05
"Hlf",0.0298661108937059,0.999846972227544
"Tbcc",0.719940326804799,0.149637166713053
"Flna",0.527667652486242,0.688944492242301
"Zfp703",-0.275559473053698,0.885798818666387
"Hnmt",0.178976148747597,0.858392709293665
"Apof",-1.86007033924958,0.0480898609411775
"Ttc39a",-0.69648258300092,0.591409394607715
"Epha8",0.217023820223289,0.849340836394045
"Mpi",-0.892525590168136,0.0355632092588574
"Duox1",-0.506447605080961,0.592047168616426
"Kit",0.909376991876403,0.15134774360111
"Creb5",0.987590421323317,0.000364169907474268
"Cnksr3",0.619477509288287,0.346152229223992
"Lmna",4.23182585928227,0.000782449541667418
"Odc1",0.000923730957480551,0.999951472235232
"Kdm1a",0.618880816702457,0.431751014263756
"Ippk",-0.072756987314226,0.952068192593369
"Wfs1",0.566461996390186,0.53698485506667
"Cyba",-0.852284128662883,0.0763617690169023
"Macc1",0.809159813158554,0.0529438048825005
"St5",0.528072821227589,0.626481150464628
"Ttc28",-1.23411548577901,0.2127354816591
"Mertk",-0.272271544672519,0.998295503268048
"Gm10280",-0.915854663158038,0.0037978093463899
"Adss",0.0859538165984599,0.997375716668751
"Golm1",-0.576588799564748,0.509991535825563
"Rnf145",2.43921796865362,0.0082173388855801
"Tpm4",-0.107620072268649,0.996516124840368
"Kif20b",0.274020420152203,0.810907336171044
"Pikfyve",-1.45602335217521,3.08338273728683e-05
"Mpg",-0.096413517175165,0.988919356922708
"Klf16",2.33415875337052,1.19693999365495e-05
"Bicdl2",-0.119542993906394,0.999672056690988
"Noct",-2.93331165635846,1.15242404370979e-06
"Nhsl1",-0.6308821436082,0.423719892000713
"Pdp1",-0.916587515373898,0.0140123899717335
"Chrdl2",-0.0752826211461306,0.99984236114454
"Paqr4",-0.0037395433352172,0.999987614245526
"Tvp23b",0.424592856804333,0.850117748246403
"Pla2g15",-2.33753025638069,3.48127788350595e-06
"Chrnb1",-0.301407021754068,0.898385648143087
"Npm1",0.442803099204578,0.809394397172302
"Syk",0.575585002010308,0.513128322466099
"Golph3l",0.540335001502078,0.605481779207674
"Plxnb1",0.379132043657732,0.858827408308543
"Pak1",-1.66493723271425,2.8725943053377e-05
"Rabgap1l",0.186765363520135,0.998087929791051
"Inpp5b",0.030618185518414,0.996598096715671
"Adgrg6",-0.251049991187472,0.997160227668693
"Ctnna1",0.0449080290847572,0.974155124567904
"Tns1",-0.480051759906736,0.728851998115937
"Vamp4",0.293280696038306,0.989517402774345
"Cck",0.923810757001858,0.0432860053971788
"Arhgef28",0.411742794398486,0.779204594982635
"Saa1",-0.548083859164692,0.593648722029232
"Thrsp",0.960547349608752,0.329515829234419
"Rasa2",-2.2274993004144,4.04372046272422e-08
"Aldh18a1",1.08091854733495,0.336468188545027
"Olah",-0.110927923424995,0.995337858626406
"Gzf1",0.641587030954409,0.243418340728481
"Slc35a2",0.681849623857062,0.235717776044805
"Atp2c2",0.594633026340913,0.470093746548561
"Galns",1.04286993707344,0.297665978251034
"Tmem64",-1.24567353606652,0.00191873259106713
"Coq9",0.591769635480904,0.45437988296475
"LOC100036572",-0.414675252951992,0.799939173954537
"Acadl",-1.06653415132093,0.103963801703517
"Tead4",-1.2488616505604,0.0253793979016517
"Fabp3",-0.981912882246258,0.309835941772932
"Gpd1",-0.488717700066734,0.791609635311363
"Rai2",-0.234856670945848,0.99143598044102
"Ppm1j",-1.10378638350569,0.366552633131368
"Znrf1",0.488606454578453,0.801313905338322
"Dkkl1",-1.60566989958188,0.0123156774324777
"Tubb2a-ps2",-0.941463117012374,0.047590861474642
"Pdhx",-1.06468224212406,0.0436770149197144
"AU018091",0.963299964294169,0.0109013779305883
"Pdp2",-0.69856784894363,0.375598872728197
"Pdlim3",0.149365974864409,0.890194551690863
"Prodh",-0.557226228908961,0.571550426774673
"Rap2b",0.0841825799019986,0.945366826991669
"H2-K2",1.43943558490224,0.370177644198419
NA,-0.157835344625531,0.896191357534441
"Gm4951",-3.44656396640671,8.61470259163753e-07
"Prlr",0.0953950706933089,0.999930515237912
"Fyb",1.21192955463625,0.0449052327648673
"Gjb6",-1.87009527072011,0.14882574111685
"Gatm",0.922063762157231,0.0113653353930372
"Tmem97",-0.696482583000921,0.632578688148994
"Irgm2",0.473425051674019,0.81099809814463
"Plekhs1",0.833666605182407,0.142926911024727
"Dagla",1.85134059793672,0.0300652084158381
"Tubb2a",0.546041324026261,0.548875067273327
"Chmp2b",-0.385295967016973,0.82973847998548
"Btbd11",-2.03075823320317,2.02160510656603e-07
"Hmmr",0.0841825799019977,0.943684877528877
NA,-2.16924349446908,0.00613442777764104
"Lmbr1l",0.571032321228531,0.527504541174902
"Pthlh",-1.13243471241889,0.32155325922583
"Icam1",-1.24953124923942,0.193731889515387
"Epb41l4a",0.433641404679385,0.886883825950738
"Marveld2",-0.251889101306902,0.974274649853997
"Hecw2",-4.16596221846091,5.41096502979483e-05
"Slc38a10",-0.150862486118228,0.999320872454094
"Nme4",-1.49955514424438,0.0877716739381682
"Kl",0.813186205065355,0.0392546683987586
"Fcamr",0.301898489616938,0.91968052757902
"Gm3667",-3.42068993441662,1.89856662561509e-08
"4930523C07Rik",0.32069970704059,0.978823396755359
"Sectm1b",-0.69648258300092,0.814626081912444
"Mpzl2",-0.461617187369806,0.818655768801931
"Efnb1",0.360202661824465,0.712067038897875
"Cgnl1",0.433572658418982,0.715682892933577
"Panct2",1.86031358196528,0.0714701701801633
"Ppm1k",-0.736370195385872,0.359765237249815
"Pdhb",1.52413150131724,0.273414466053413
"Epha2",0.697835254804564,0.163810681098244
"Plcxd2",0.0224092701030703,0.998488655099702
"Hmgcs1",-0.0351025298605063,0.99413494575591
"Pacs1",2.37889449902653,5.07267930261072e-05
"Fam110c",-0.563744366347771,0.54646842379897
"Tmcc3",-0.186821993955335,0.997812876861077
"Ahr",2.06126904846842,0.00391261665490727
"Cela2a",0.0724125795704968,0.991636094019151
NA,-0.171826658816491,0.998993951056664
"Irx3",1.76743562123415,0.0575035399818361
"Ap4b1",-0.389117926516701,0.858638858311334
"Actn1",0.092779423600398,0.951833001782763
"Lgr6",-0.116758021257948,0.999960225299748
"Cdhr4",-1.01475321980684,0.0139728202670565
"Hmgb3",-0.707378432655704,0.203565829647477
"Fbxo11",0.189788314143515,0.962409883075687
"Tnfrsf11a",-0.596575229905574,0.453327993450815
"Tubb2b",-0.0886523744094951,0.998218410776232
"Ivd",-0.0678691711321262,0.999471318912941
"Ccdc69",-1.23057930856257,0.11411067243209
"Specc1",0.484513635482624,0.623583244064225
"Steap4",-0.203600711612194,0.981551013381445
"Prss22",-0.371691620997002,0.956216794665543
"Clec2d",-0.172751481333726,0.946021128019079
"Gata2",-0.857504201283129,0.0936124450001027
"Fam8a1",0.757969400125317,0.351524463926643
"P2ry2",1.67828448189973,0.114150166924563
"Rnase10",0.526231381533919,0.677627898343872
"Gm2897",2.95371483002282,1.53205704031554e-05
"Rrm2",0.230015055611855,0.998724301846052
"Tnks1bp1",0.636661196184246,0.347958583829603
"Tmem189",0.854345815103021,0.236378286181819
"Prl6a1",-1.07774315408362,0.00040808898546671
"Adamtsl5",-0.694306044831358,0.174078147413925
"Spcs3",0.374296138426042,0.844404498320467
"Slc46a3",1.81390240117126,6.15589192232546e-06
"Wdr62",0.495192894916041,0.674261541450283
"Tecpr1",0.380195891058634,0.856168459236496
"Xrcc2",-0.749582176937859,0.161508346869977
"Gab1",0.162838278485027,0.870955511122533
"Padi2",0.166979379616996,0.997739222861038
"Pdgfb",1.56505432095094,3.75328997083876e-06
"Dnm1",0.187881235473248,0.999155730088621
"Gm12538",0.886889626920089,0.499960861389071
"Ticrr",0.420187495229774,0.89757391981676
"Chst1",-0.354150651192794,0.985982264220321
"Mpc2",-1.66913584800315,3.92386009904264e-06
"Tbc1d14",-0.541361934707707,0.636067333305003
"Sigmar1",-0.360524780979176,0.803837197963114
"Tcf19",0.0117517345160447,0.99056761709634
"Adcy1",-0.087503148420002,0.958528751334972
"Cxcl1",-1.27548023795388,0.0366283872877866
"Foxred2",-1.31195537208806,0.00527670972225608
